y, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
-192.994309, 4.711814, -7.218442, -50.443070, 5.660457, 4.137784, 14.869599, -16.221481, 0.747152, -3.376992, -17.711971, -10.620401, -0.823568, -0.527396, -0.920794, 4.755558, -10.412840, 50.415778, 1.443302, 4.485428, -2.871903, -7.289932, 8.109889, -0.692402, -5.472606, 4.535065, -4.631360, 7.097613, -3.553579, -6.989489, -7.384922, 2.740359, 7.776383, 8.590572, 22.015250, -16.112524, -6.951142, 7.165878, 1.266226, -4.411299, -3.336730, 28.411749, 9.998096, 16.295178, -3.087535, 17.045732, -1.589482, -0.972629, 9.228279, -12.174792, -9.388474, -7.454391, 12.434148, -11.120891, -8.025265, 19.965660, 6.447194, -3.613010, -2.029770, 10.777738, -4.173181, -19.777188, 17.979831, -4.925947, -2.556587, -1.680154, -3.740257, -14.193307, 4.056698, -9.540310, -13.968700, -3.975745, -5.681976, 6.084817, -9.101984, 18.173427, 12.357868, -9.432045, -7.450541, 9.365728, -16.373387, -2.392702, -3.429363, -1.487661, 13.207852, 3.825469, -5.663105, -0.944289, 10.054378, -6.555843, -13.775846, 1.394255, 12.340549, -11.073406, 0.397241, 2.075664, H, I, I, I, I
-145.785824, 3.316477, -7.168673, -47.356658, 4.187663, 4.592922, 13.677620, -17.387999, 4.418435, -5.046793, -12.228676, -12.639703, -5.996650, 2.787007, 1.005936, 7.359463, -9.058105, 53.620602, 1.412737, 4.848729, 2.128948, -10.707022, 5.560318, 3.294513, -5.235055, 5.578141, -1.150049, 1.182052, -7.957812, -5.465069, -2.542603, 4.564666, 5.679342, 12.264244, 22.874310, -16.844772, -7.479268, 10.373499, 6.238257, -3.638713, -3.168824, 30.911516, 9.850228, 16.850981, 0.389681, 17.688481, -0.333503, -1.788229, 16.190452, -12.214554, -6.686141, -4.440565, 16.079643, -13.032482, -2.683753, 20.657660, 7.690777, 1.044491, 0.837052, 8.528467, -4.374547, -13.859387, 16.053937, -3.436418, 0.256432, -2.970641, -2.009670, -9.925464, 5.248576, -12.000657, -13.972057, -3.050347, -2.277270, 7.080346, -4.045196, 14.178154, 15.575922, -7.577300, -2.801076, 9.375042, -11.315117, -1.429018, 2.155907, 1.808976, 19.853864, 7.933151, -0.247120, -3.260422, 5.864199, -1.558739, -12.317975, 0.805741, 14.997163, -6.062769, 3.776644, 3.975554, H, H, NaN, H, H
-19.595961, 3.659760, -7.359735, -50.337248, 0.806220, 8.332121, 12.479150, -16.790964, 1.364129, 0.155025, -17.217691, -16.152659, -1.270361, -1.740857, -0.406429, 9.700178, -6.794800, 59.695846, 2.800321, 3.613231, 0.808253, -10.339607, 4.535550, -1.383807, -5.512833, 3.071778, -5.354683, 10.307081, -4.495812, -2.640936, -8.887220, 2.717265, 7.860366, 12.923308, 16.353430, -12.553813, -1.252766, 1.877100, 4.550983, -0.845886, -2.943569, 29.588825, 2.269436, 14.937094, -2.038653, 11.973252, -4.669086, 1.814746, 11.692058, -10.820495, -12.508408, -3.549076, 7.754078, -14.258369, -4.611438, 13.591652, 1.171511, -1.360357, 2.160598, 6.967883, -11.455673, -14.076140, 22.747559, -8.244656, -6.456596, -3.995930, -0.717272, -17.895929, -1.518410, -7.677561, -19.068905, 3.250179, -9.535809, 6.994408, -7.360677, 9.593071, 12.003372, -14.757493, -1.062616, 5.185813, -26.366314, -2.059106, -0.797952, 2.544580, 23.834390, 1.826584, 1.447432, 0.415833, 4.167320, -0.300597, -14.653443, 8.631962, 14.874430, -12.504613, 2.897601, -0.180109, K, H, I, G, K
-1.685363, 8.196479, -5.645396, -46.219865, 5.217371, -1.201527, 18.778558, -17.077236, 2.333169, -0.574865, -10.929735, -9.570050, -1.224733, 2.129357, 2.570355, 15.398830, -3.712358, 59.612987, -1.622660, 3.417351, 3.061288, -9.697123, 7.080229, 0.192657, 4.761338, 11.002404, -4.932461, 7.484091, -4.574005, 0.561349, -2.281665, 4.773975, 11.597017, 14.878792, 21.225184, -12.461186, -2.604430, 5.661303, -0.791901, -2.067912, -3.901980, 31.200115, 5.610194, 19.271298, 1.995198, 15.625460, -5.117106, 0.272786, 15.076553, -7.321978, -7.306390, -2.580173, 15.642416, -10.017339, -0.430445, 18.695733, -0.645599, -1.930593, 1.681767, 15.687443, -7.057550, -12.730525, 17.478078, -0.460692, -1.561613, 2.960935, 3.947114, -7.716742, 6.660063, -13.988449, -15.334743, -3.633139, 0.562866, 2.750115, -0.152580, 15.961041, 21.456247, -9.057967, -2.861935, 13.169823, -15.858675, -9.213153, 0.956017, -1.428279, 21.956748, 7.391922, 6.060666, -5.138166, 8.237209, -4.856304, -15.264996, 5.629010, 18.173173, -9.070675, 10.282676, 1.742532, I, I, I, K, NaN
-56.802109, 8.104991, -4.144360, -53.858875, 7.478831, 7.483004, 14.698029, -12.842199, -0.363934, 3.800048, -17.189960, -11.238436, -5.110376, -2.357343, -5.767411, 9.926555, -10.675880, 56.830850, 3.813860, 5.708720, 0.399699, -3.377285, 9.330829, -0.501586, -0.495931, 6.235614, -0.535946, 8.505547, -8.932305, -2.976924, -4.382500, 11.628085, 1.409720, 13.079111, 22.817439, -14.132366, -1.390119, 3.839546, -3.489982, -3.542107, -1.866981, 28.653609, 4.372444, 18.057278, -3.321498, 13.116215, -1.579621, -0.685034, 12.702175, -11.365001, -7.034103, -6.372511, 13.879746, -7.630702, -8.694855, 18.044822, 3.515016, -2.057590, 0.716059, 11.717909, -2.621651, -14.095037, 19.419658, -4.641872, -1.962745, 0.085497, 2.023591, -11.438538, 10.276199, -10.828187, -11.874995, -3.011127, -7.463102, 4.360489, -6.531646, 10.643426, 22.011049, -10.641682, -5.608707, 8.611376, -15.766224, -4.645553, -3.948167, 1.413242, 16.176591, 6.817370, -3.048472, 0.014571, 7.806460, -5.126738, -13.544057, 8.620215, 11.330160, -15.739270, 6.279725, 2.491250, NaN, NaN, H, NaN, H
-159.250761, 3.365705, -4.368931, -52.367119, 4.576309, 2.836057, 15.491593, -17.642676, 0.282309, -4.075359, -12.656331, -14.452273, -0.621447, -3.595535, 0.243504, 7.770959, -13.286015, 56.107487, 2.556862, 3.315095, -4.254698, -12.868511, -0.358694, -3.777481, -9.459873, -1.117252, -1.228588, 4.149640, -7.004103, -1.627483, -5.143417, 5.506078, 5.223351, 13.392491, 20.210088, -18.202009, -4.046028, 2.433568, -0.246777, -5.892840, -4.375502, 27.895653, 8.364599, 16.545720, -2.991992, 17.511748, 1.957078, -2.608510, 9.597685, -10.347062, -5.970164, -7.212313, 17.513045, -13.515321, -4.605084, 16.328267, 1.899528, -7.089587, 5.003652, 9.274069, -9.978450, -15.266776, 22.448064, -4.756175, -3.126841, -3.490221, -1.166061, -11.202103, 1.669239, -9.787078, -16.764082, -7.037571, -3.169456, 6.656567, -13.912537, 12.901212, 13.879818, -6.351655, -8.137986, 8.958399, -14.994819, -7.504446, -0.759070, -2.405299, 21.902051, 3.714619, -4.313806, -2.375653, 0.578606, -8.256120, -15.335168, 1.213670, 9.730361, -11.743603, 4.732430, 2.658804, G, I, NaN, NaN, K
-124.474415, 5.204189, -4.723331, -56.220566, 1.790318, 3.592560, 16.689713, -15.985345, -5.058254, -1.343559, -19.454451, -10.834673, 1.363001, -6.089100, -4.347025, 5.566401, -8.641070, 56.781064, 1.631565, 4.880095, -2.310599, -6.264064, 7.767676, -4.323631, -5.797836, 1.858382, -2.042521, 9.667363, -6.402023, -2.307554, -6.594176, 5.100179, 9.860237, 8.971628, 20.856928, -10.954242, -3.351494, 1.086366, -5.607403, -5.818859, -6.088666, 27.704867, 6.419877, 14.380906, -4.098359, 13.848529, -5.813711, -3.713872, 8.722706, -10.224708, -5.821904, -6.911914, 13.852629, -13.580772, -5.220191, 16.200582, -0.529080, -6.306623, 1.439102, 9.593022, -6.669204, -19.450229, 19.388105, -6.071530, -6.000097, -2.717563, 1.409218, -12.365566, 1.184742, -9.727159, -13.313914, -6.302986, -8.326257, 6.259475, -11.574638, 13.156016, 14.620582, -12.059539, -3.740273, 7.019402, -17.923188, -3.740528, -3.494946, -0.897332, 15.985150, 3.906502, -3.673475, -3.087613, 2.483675, -8.636789, -9.479014, 1.714514, 10.095692, -13.840685, 0.480669, -0.134222, K, I, K, K, K
-17.007643, 4.047481, -14.510893, -48.759976, 0.170615, 4.268691, 15.372183, -12.597504, 1.476425, -1.165070, -20.727270, -17.240453, -6.921381, -3.235444, -4.943866, 5.906734, -8.918124, 55.899472, 1.893713, -0.937626, -1.140483, -7.740785, 3.961099, -1.769791, -1.193782, 5.502319, -5.674118, 0.843827, -5.035627, -5.168014, -3.940566, 5.440740, 3.767914, 7.544563, 21.448736, -19.642706, -4.505989, 5.811434, -1.428718, -6.676957, -0.711934, 23.387093, 6.436152, 14.244865, -3.264592, 18.915738, -3.299912, -0.139400, 11.018175, -13.697519, -8.706586, -8.017207, 10.951250, -9.476727, -7.564024, 15.332823, -3.514449, -1.486594, 0.582797, 7.076898, -4.215270, -14.164353, 17.183075, -7.413950, -4.250540, -2.158703, -1.335661, -10.655199, 2.355535, -17.508570, -18.474961, -4.399369, -7.431625, 0.774457, -8.189425, 10.537362, 13.005258, -11.435275, -3.433859, 6.922709, -14.737673, -6.494435, -1.424412, -3.105989, 13.364622, 5.461216, -5.923686, -4.008662, 4.204528, -3.975476, -15.910008, 6.611157, 14.327745, -13.607791, 2.071649, 3.011075, NaN, I, H, H, H
-59.015119, 8.005540, -8.538241, -52.602721, -0.003296, 3.513882, 12.660919, -18.294412, -5.754558, -0.564975, -16.461323, -9.854513, -3.707041, -6.575382, -0.137442, -0.433231, -6.524777, 59.349850, 1.576382, 1.491656, -2.415935, -11.874939, -0.222286, -7.022022, -5.824357, 1.464264, -8.507573, 7.941265, -10.044019, -5.470235, -4.702603, 8.712372, 4.517553, 10.615964, 17.448948, -18.900949, 0.481902, -0.275783, -2.044978, -6.794401, -5.021411, 29.877494, 2.769577, 20.882075, -10.996514, 18.804795, 0.754890, -1.008800, 8.926031, -12.629264, -12.033895, -11.328387, 14.237811, -11.248532, -4.652356, 16.920573, -0.392506, -4.555784, -0.628927, 5.292964, -6.047610, -20.275209, 21.528567, -8.966273, -0.463797, -0.497275, -1.385757, -11.314843, 4.238532, -11.891544, -11.689824, -7.042505, -5.079215, 1.887376, -12.330730, 10.644469, 16.187745, -11.191360, -3.264581, 9.306663, -14.164055, -4.861698, -4.537241, -1.711200, 14.027377, 6.558491, -5.880466, -3.178718, 5.024688, -3.650935, -10.432164, 3.422466, 9.974007, -11.678749, 9.210866, -0.671352, H, NaN, J, G, K
-139.300912, 7.825396, -6.301914, -52.100514, 5.375999, 4.132887, 11.331197, -17.462600, 1.228211, -3.843336, -15.009963, -11.699427, -0.014198, 0.476795, 0.069048, 9.143606, -7.116241, 60.573601, 2.080915, 5.209485, -3.862371, -8.599480, 4.689246, -1.638762, -6.536222, 4.181292, -1.350123, 10.193749, -7.489074, 0.738514, -6.997636, 5.447193, 9.563649, 12.817980, 19.495935, -12.650001, -3.553099, 4.162099, -2.196959, -3.459982, -5.621325, 25.785863, 10.300910, 14.127161, -6.614235, 13.744849, -3.036109, 1.427608, 12.832796, -7.769419, -6.917096, -5.324915, 15.385408, -12.837098, -2.529478, 16.299340, 3.153035, -3.965549, 4.922430, 11.159820, -7.568183, -14.429351, 17.126064, -4.988858, -0.694021, 1.591160, 1.905510, -14.259055, 3.025993, -9.988628, -11.952174, -3.205062, -0.448760, 5.164178, -9.679303, 12.294677, 13.974804, -7.879900, -7.422975, 8.840918, -17.817130, -3.512818, -2.220965, 0.561437, 19.952591, 3.626212, -1.839814, 3.389540, 0.526788, -5.542862, -12.479239, 4.379612, 10.076585, -13.678203, 5.157180, 4.199674, H, H, H, G, J
-45.323360, 5.909471, -9.036244, -49.135277, -2.952056, 5.065576, 9.618830, -13.976245, -0.032131, -2.195744, -21.412199, -18.809810, -6.195652, -4.411570, -0.940087, 5.665770, -9.602600, 58.041630, -2.024015, 4.463881, 2.543708, -4.835511, 7.085414, -1.309864, -3.698881, 3.073907, -2.343539, 2.933104, -9.845155, 3.455911, -8.777330, 7.909594, 3.989486, 12.550586, 17.447038, -12.275930, -7.174262, 1.456016, -3.414900, -7.704064, -0.627329, 28.564634, 6.230969, 14.485934, -3.246162, 18.592656, -6.136665, -4.646425, 9.054220, -10.511163, -10.510612, -4.822370, 11.076334, -17.884109, -4.685671, 14.950722, 1.079435, -1.443164, -1.729225, 10.219465, -2.644341, -14.261541, 17.843277, -7.847746, -1.860485, -2.615222, 4.883703, -12.217184, 4.081630, -12.945904, -13.405079, -3.733510, -6.924944, 4.127339, -6.612127, 8.427675, 12.043337, -10.997610, 0.764311, 7.221943, -13.642069, -6.438303, -4.907574, 4.693787, 13.760543, 1.516418, 1.518199, -0.668270, 4.117842, -6.758331, -8.242460, 3.785830, 11.234126, -15.069247, -0.277038, 0.273176, H, H, J, G, J
-35.888376, 3.613659, -6.706678, -48.177519, -0.677697, -0.734921, 14.221474, -19.803230, -3.783725, -1.308592, -18.446325, -13.424595, -1.786069, -2.588488, 0.396215, 7.890394, -5.958934, 58.753179, -1.109282, 4.973817, -0.089217, -8.410899, 5.063528, -1.377757, -7.674087, 4.278333, -4.213555, 7.372709, -4.653635, -2.172494, -7.593483, 1.501521, 10.845579, 9.498297, 16.422229, -10.044222, -2.712172, 2.999088, -0.934418, -4.508522, -4.540697, 23.527942, 4.666305, 15.775085, -0.386823, 12.431903, -6.466704, -0.346125, 8.499136, -15.558288, -10.883190, -6.709502, 11.276455, -15.104388, -2.515948, 14.775963, -2.037780, -5.191574, 2.184869, 9.401764, -6.814643, -17.393075, 17.521983, -6.041821, -2.790562, -5.458767, 1.993459, -14.027961, 3.187002, -11.045793, -16.555655, -4.440238, -4.145439, 3.045040, -8.238847, 15.682864, 11.753598, -12.974813, -4.736362, 9.600710, -19.980956, -6.131032, -1.056093, -4.193106, 17.238000, 3.609479, 1.488598, -4.436864, 5.108097, -6.936974, -13.596046, 4.979790, 13.491524, -9.169722, 2.218158, -2.287967, NaN, I, K, J, NaN
-82.087857, -3.187101, -14.112665, -56.031495, -1.924842, -0.221213, 8.674685, -21.649687, -2.894494, -8.199114, -24.031057, -20.559107, -7.441285, -5.315898, -2.625038, 3.158074, -11.057625, 51.158717, -5.203690, 0.411428, -5.859294, -10.567834, 1.211025, -3.474711, -9.244270, -0.164537, -9.737222, -0.577770, -8.988268, -7.125162, -11.207579, 1.360749, 6.838538, 2.787078, 15.063000, -18.736097, -9.517754, -0.179298, -6.180372, -8.433848, -7.780541, 23.548183, 4.508581, 11.592901, -3.420807, 9.735555, -8.496369, -7.587271, 6.937445, -14.250384, -12.914445, -12.707773, 13.635201, -19.957576, -8.248410, 11.206080, -0.689087, -5.296585, -2.069991, 8.636331, -11.800392, -20.580950, 14.568190, -10.985577, -7.980078, -4.575873, -5.540993, -18.020119, -1.885192, -16.588766, -18.939444, -8.524804, -6.999661, 3.084318, -12.495631, 9.288989, 4.922351, -17.364851, -7.990185, 5.134004, -21.863978, -6.698468, -4.002465, -5.160137, 12.862024, 0.719866, -7.617607, -5.754391, -0.497906, -11.407269, -14.547569, -2.886532, 9.141712, -15.331886, -1.214456, 0.983467, I, H, J, NaN, G
-141.268636, 9.081936, -2.598438, -54.928816, 4.167874, 2.914240, 14.689049, -16.101804, 2.311595, 0.203893, -14.173127, -7.788655, -2.954153, -1.201127, 0.344680, 11.691891, -8.600668, 57.693564, 3.438412, 7.067625, -1.630406, -4.348680, 3.976194, -2.810320, -2.510624, 9.405466, 0.397041, 11.234633, -8.734629, -1.314405, -3.681551, 7.345762, 10.113988, 8.745104, 22.435123, -9.182411, -0.916518, 1.665624, -3.349648, -6.690231, -5.593801, 26.837194, 10.189092, 18.286734, -3.360628, 14.971283, -2.123447, -0.831778, 11.483524, -8.126942, -10.808676, -4.136641, 14.067057, -12.865528, -2.082686, 23.246223, 6.365769, -2.856502, 2.826355, 14.897765, -2.322196, -19.127858, 17.716227, 0.667742, -2.938303, -1.682266, 0.722459, -11.369587, 6.629343, -14.315176, -14.095246, -1.353473, -2.331850, 6.646998, -7.540051, 13.259926, 14.496754, -11.697728, -2.407628, 11.872034, -15.219785, -5.322565, -3.822376, 0.176552, 18.383709, 4.778846, 2.950515, -0.710566, 4.953235, -6.891981, -11.594907, -0.280848, 12.694189, -10.006120, 8.347340, 4.139742, J, I, J, G, G
-148.189920, 8.742234, -1.817595, -50.898394, 1.839801, 7.946980, 11.935482, -11.956311, 0.506296, 1.427804, -17.836427, -15.758871, -3.366035, -2.111587, -0.937857, 6.651199, -10.309704, 53.440491, 2.417645, 7.062757, 0.538132, -3.840338, 5.942782, -2.093125, -6.695203, 2.714453, -0.411613, 5.323040, -13.719805, 0.553828, -4.797076, 7.125042, 4.864518, 12.775957, 18.001627, -14.651446, -9.020223, 5.339762, -4.795049, -5.185017, -2.927376, 25.897691, 10.146823, 13.961538, -0.977541, 17.909200, -4.346298, -2.275503, 10.858747, -12.146069, -6.185150, -8.366601, 14.555596, -12.670005, -7.163896, 14.112052, 0.577505, -4.908587, -1.615664, 9.110505, -6.292657, -19.443593, 18.774384, -4.589317, 1.798120, -4.543584, 3.746579, -13.309626, 5.853617, -8.794025, -12.182917, -4.220470, -6.652702, 3.823505, -13.303512, 7.457023, 14.907196, -9.430163, -4.619432, 7.099033, -12.235793, -7.286756, -1.590640, 2.723856, 19.579731, 7.721585, -3.072572, -1.113025, 1.794295, -5.965203, -13.067052, 6.397698, 13.796781, -13.236235, 4.456652, 0.334008, NaN, H, I, J, I
-116.002094, 9.784640, -3.772276, -51.242455, 5.866810, 9.833654, 16.354988, -10.645457, 5.815605, 1.939887, -8.952399, -12.682174, 0.822047, -4.048734, 1.698061, 11.471642, -7.845456, 58.127560, 3.906657, 5.517601, -3.289055, -10.174280, 0.318295, -1.907681, -3.738186, 2.562733, -5.475266, 11.390870, -5.238752, -2.167380, -4.563108, 7.693050, 8.924516, 11.796061, 18.770234, -15.461563, 2.015244, 4.714396, 5.039874, -5.433401, 1.730673, 29.937485, 8.948637, 17.393413, -3.319621, 23.249381, 6.485458, 3.707051, 11.731115, -9.604224, -12.122417, -4.015258, 12.150947, -12.832867, -3.392328, 20.130540, 2.816798, -6.809287, 5.368387, 12.046723, -7.289971, -12.518920, 25.332480, -2.631426, -2.916898, 0.458168, 1.144024, -9.318575, 5.863504, -5.692689, -13.781426, -0.569375, -3.262380, 7.907177, -10.587151, 19.579438, 10.653468, -10.805090, -1.797263, 8.013607, -14.369872, -1.161792, 0.325771, 4.776748, 19.143646, 8.434129, -1.510213, 5.930520, 9.259770, -1.177487, -16.762226, 2.043674, 9.869695, -12.112960, 2.117886, 4.279131, J, I, NaN, K, H
-213.709212, 6.014698, -10.851088, -49.248259, 2.384604, 4.232598, 21.572850, -13.479016, 5.653776, -4.222119, -18.588201, -16.381751, -5.325204, 2.104551, 1.297118, 10.287209, -9.399049, 53.623370, 6.017539, 4.279701, 4.020770, -6.817441, 7.536456, 2.186887, -1.287039, 9.504187, -5.520730, 0.867360, -4.000555, -4.339757, -2.879105, 8.638670, 8.208910, 11.445843, 22.897779, -18.100600, -4.562651, 4.756283, -1.537363, -3.646541, -1.112658, 26.173393, 11.849786, 19.138782, 1.366211, 19.816096, -2.390372, 2.094165, 15.259241, -10.526347, -7.832543, -5.612916, 14.044348, -12.992403, -4.738476, 17.979246, 5.309416, 2.101815, 1.916484, 13.652471, -4.125248, -17.294035, 15.051710, -7.783772, -2.863252, 0.102267, -3.999016, -7.256309, 2.859306, -14.946359, -15.774018, -1.260579, -3.151928, 8.150157, -6.167167, 12.270811, 14.096453, -11.230233, -2.742329, 12.591299, -15.078448, -0.965930, -3.533480, 3.925522, 19.675952, 5.831653, -3.803246, 1.700758, 6.534500, -4.535747, -10.268343, 0.380585, 14.106428, -6.816524, 2.732241, 7.957262, J, NaN, G, H, K
-83.601661, 7.403867, -4.824040, -44.530734, 5.930020, 6.754503, 15.429637, -18.285064, 3.896436, -4.405891, -13.053296, -11.582746, 3.494059, -0.035031, 0.681996, 6.944686, -5.553636, 57.232524, 2.639467, 6.513973, 3.921575, -6.573692, 7.468741, 0.798366, 0.261539, 9.536537, -2.891750, 6.371169, -4.253574, -6.693074, 0.963933, 6.513987, 8.277636, 15.370957, 16.665831, -18.234027, -3.388367, 8.190909, 5.559376, -0.656340, -4.991463, 28.627495, 9.352655, 11.705422, -0.650549, 19.889495, -1.084145, -0.445153, 15.214833, -9.777657, -4.454886, -1.311047, 15.030048, -10.308451, -3.591380, 15.596601, -1.784492, -3.397158, 3.999718, 6.858777, -12.701825, -14.295619, 21.583335, -3.111308, -1.041313, -2.320737, -0.625175, -10.111805, 5.436229, -10.631322, -14.112900, -3.205741, -2.447258, 7.216560, -7.027357, 18.486510, 13.874965, -5.039793, -7.347025, 8.248009, -15.980238, -2.188680, 1.331890, -6.564896, 17.648481, 6.184177, -0.886931, -0.151868, 8.575511, -1.060739, -14.724890, 3.342027, 14.371232, -13.887564, 6.229493, 1.197187, H, I, G, H, G
-48.972136, 4.518580, -11.901003, -58.823234, 2.300659, 3.595524, 17.661825, -11.378450, -0.772880, -4.807186, -18.989113, -10.684100, -2.051770, -1.968528, -3.065740, 9.716646, -8.894460, 56.241035, 2.315517, 0.313476, -4.332442, -10.582735, 6.696649, -2.689629, -2.188321, 5.421478, -2.672503, 2.958166, -7.153121, 2.230947, -12.435377, 8.882488, 6.948296, 6.258736, 22.450773, -12.711032, -1.014817, 1.549067, -5.100507, -5.971008, -4.019748, 24.962810, 7.871797, 17.489789, -5.609022, 14.759460, -6.684700, -1.595912, 9.805761, -10.670914, -6.476622, -10.386173, 14.156830, -10.119000, -2.476392, 23.676902, 2.699888, -5.302043, 3.684574, 10.402552, 2.356210, -14.747796, 16.046003, -7.256322, -2.823521, -0.679398, -3.728901, -12.706810, 2.749275, -12.250320, -13.041855, -7.395130, -0.565424, 1.088736, -10.527374, 9.651377, 14.926678, -11.826300, -6.847309, 8.824318, -13.600314, -8.984511, -0.885874, -0.499564, 12.124683, 3.623051, -7.235743, -1.248018, 2.934902, -7.712370, -10.119350, -0.676854, 10.025855, -10.612362, 1.556860, 5.222506, NaN, I, H, I, I
27.272325, 5.098429, -6.959184, -53.578020, 1.358125, 5.217219, 16.067349, -11.013442, 2.857081, -3.562825, -13.764549, -15.947773, -8.908846, -6.031923, -3.708466, 9.036100, -12.007110, 58.638006, -2.347652, 6.256206, -4.072406, -10.258775, 4.809743, -3.743834, -4.033858, 2.449578, -4.396056, 6.938284, -12.377552, -7.303891, -7.710120, 3.749787, 2.441614, 9.036951, 21.313554, -15.965199, -1.951400, 1.838015, -2.864159, -4.883042, -5.712922, 25.244714, 3.558544, 17.081138, -1.751943, 14.052087, -5.592604, -3.069789, 13.297298, -12.792010, -11.173959, -7.456145, 10.050547, -11.549772, -4.493108, 16.931804, 1.570089, -4.990242, 2.321050, 14.373091, -2.016195, -16.953983, 14.196470, -5.706244, 0.865390, -4.527407, 0.345733, -11.023653, 5.370773, -9.717450, -12.279758, -7.317661, -6.188230, 0.420857, -4.992150, 10.606070, 16.610234, -16.204112, -4.920235, 8.846095, -16.139396, -5.506762, -4.377002, 0.910480, 14.574091, 8.527848, -0.766507, -4.802108, 6.972703, -5.773564, -14.575843, 0.033095, 8.887306, -13.956432, 2.847038, 2.576960, H, NaN, G, NaN, K
-72.001598, 3.365661, -6.607090, -48.647709, 3.448767, 9.220672, 17.949335, -9.944256, 3.298373, -5.355917, -15.250220, -12.767394, -7.016876, 1.750852, 2.966776, 8.583480, -9.739720, 54.546095, -0.415126, 6.042057, 3.497093, -8.386777, 7.591056, -2.182107, -3.221919, 5.212001, -1.900661, 5.370465, -9.409785, -3.257964, -4.561631, 8.487554, 10.550888, 10.694590, 18.168129, -14.245908, -0.931625, 6.870387, 5.415473, -0.551302, -1.808623, 28.872642, 7.883802, 16.664470, 2.457543, 21.875546, 0.565262, -2.206999, 14.917630, -11.346482, -4.158680, -6.057349, 16.094605, -11.790623, -1.663532, 23.980439, 4.254645, -0.576042, 1.826883, 8.801095, -7.850821, -12.758889, 18.763643, -1.285141, 2.795997, -3.796344, 0.708372, -12.421348, 4.283358, -7.075675, -14.034215, -2.927029, -3.022846, 3.305804, -4.801353, 16.363118, 10.595017, -11.729148, -2.119169, 5.801991, -10.016141, -1.939981, 5.354181, 4.259329, 18.889169, 7.753693, -0.635168, 0.039219, 4.314729, -1.411210, -12.582733, 0.700658, 14.685129, -6.206006, 2.921345, 3.412197, J, I, G, G, I
-33.173259, 6.833023, -9.698462, -47.399963, -1.719615, 1.231361, 10.481756, -16.349165, -0.114247, -3.680974, -16.987412, -13.313999, -2.272093, -2.641826, 0.528141, 7.029498, -8.716529, 60.106141, -1.761596, 0.851174, 0.014440, -11.264289, 4.056438, -1.367490, -5.094558, 4.905682, -2.817140, 3.649470, -5.986560, -1.144926, -5.757557, 2.511547, 2.577349, 11.325116, 24.138574, -15.568605, -2.867462, 6.027408, -1.578135, -8.740740, -3.539834, 27.022625, 7.743031, 18.178549, -4.859128, 16.316166, -4.545872, -1.751801, 11.322545, -15.169231, -7.887891, -2.527006, 14.900711, -12.503444, -3.285532, 17.964921, 2.888640, -4.191646, 4.943060, 8.772389, -3.907239, -12.372341, 18.539837, -5.307109, -3.976447, -1.421382, 1.015504, -8.373132, 7.367185, -11.300710, -14.103317, -5.450025, -3.254391, 2.516506, -7.808061, 13.549715, 16.840908, -9.018586, -4.210493, 7.771592, -14.941352, -6.890904, -2.835892, 0.416882, 13.149303, 2.884965, 0.888083, -4.168517, 5.331997, -3.410707, -11.201799, 5.655575, 10.854885, -15.200499, -1.243513, 4.031325, G, H, I, NaN, K
-48.463901, 5.057933, -5.752834, -48.837319, -2.766552, 1.902668, 18.483781, -11.654522, 4.734627, -0.765848, -15.878473, -13.313386, -1.422456, -2.632279, -1.710993, 11.675212, -4.239291, 56.920647, 3.675232, 4.522016, 0.863886, -11.703159, 7.223688, -0.767192, -1.936765, 3.304913, -2.600974, 6.860458, -6.997259, -3.826192, -5.776989, 2.191744, 6.714204, 13.227376, 24.055135, -16.413671, -2.573381, 8.753175, -0.312099, -4.100037, -1.790865, 27.839261, 8.956747, 18.077963, 1.858075, 16.549275, -5.228076, 1.297142, 13.690581, -10.890874, -9.446717, -1.150260, 10.469582, -9.525341, -1.446071, 18.065034, 1.916027, -1.870592, 4.466265, 10.526673, -2.842278, -17.488665, 15.289587, -3.586234, -3.176156, -3.994575, -2.849524, -6.068958, 4.793174, -11.752232, -18.273433, -2.263736, -5.664887, 7.070927, -6.280151, 13.031664, 20.709140, -11.537676, 1.198813, 11.632249, -13.741430, -6.305590, -0.507684, -0.954180, 18.139269, 11.637441, 1.054709, -6.147919, 7.274589, -3.564903, -12.850235, 4.349876, 17.179364, -10.719368, 2.129891, 4.828252, NaN, I, H, I, J
