x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
10.482206, -3.718038, -53.888981, 3.906403, 5.755878, 16.210153, -17.410349, 6.285606, 0.203887, -13.091045, -11.449568, 3.398798, -3.435446, 2.955899, 12.455650, -0.517692, 58.732802, 6.669938, 7.146255, -0.492258, -11.313404, 5.481560, -0.804265, -2.147277, 8.863241, -2.698008, 8.880815, -12.077525, 0.993960, -6.730037, 7.425560, 6.383802, 10.410623, 25.738507, -15.861753, -4.628674, 2.326943, 0.192007, -1.890195, -0.769775, 26.090763, 7.852998, 19.820141, -0.090034, 11.628698, -1.516013, 0.954879, 12.940748, -8.739033, -8.320106, -5.636655, 13.557424, -11.013745, -2.945976, 19.466770, 1.855430, -3.560793, 3.471472, 11.680756, -6.316557, -15.934242, 17.834744, -3.912908, -4.372989, -1.383461, -1.282493, -14.071411, 4.612233, -12.403372, -12.529972, -1.464468, -2.418163, 8.572020, -8.837903, 10.188334, 17.657601, -8.172539, -4.522532, 12.482003, -17.947096, -1.909127, -2.330927, 2.385507, 24.339417, 7.724814, -0.174634, -0.072022, 5.459334, -1.073215, -11.377399, 7.243288, 17.231917, -11.276176, 7.650140, 4.458546, G, I, H, G, I
4.321830, -8.543940, -53.246452, 1.635130, 6.045558, 10.175939, -20.245352, 1.116787, -2.108758, -18.386266, -18.000596, -1.971092, -7.570978, -3.182629, 5.247903, -9.611803, 53.842014, 0.783947, -1.083258, -3.493145, -12.641568, 2.230956, -3.737491, -4.898983, 0.919604, -5.583436, 1.068775, -10.720315, -7.775548, -7.283404, 5.231377, 1.734792, 9.319711, 19.766985, -22.114301, -7.995365, 6.281846, -0.280055, -6.036725, -6.354873, 24.135974, 3.063194, 16.800299, -5.599181, 12.224228, -4.284722, -4.602429, 11.456498, -17.400225, -12.339195, -7.228929, 10.314107, -11.977943, -9.281525, 14.491139, -2.094350, -5.757549, 0.159749, 1.353490, -9.436520, -19.817543, 21.280155, -4.656660, -4.089565, -8.231185, -5.868243, -18.101179, 6.652420, -14.915663, -15.656409, -5.954556, -7.098879, 1.891314, -12.006009, 10.619172, 12.770570, -10.451435, -8.066916, 6.753014, -17.673235, -7.423968, -6.514901, -3.506912, 15.438378, 5.123020, -5.154553, -6.359978, 5.101349, -6.401969, -18.918646, 3.637015, 11.511104, -18.078443, 3.793439, -1.180592, J, H, J, G, G
-0.796702, -14.663826, -56.479237, -5.379333, -0.998878, 9.600535, -20.151046, -3.061836, -5.393744, -19.517198, -23.348472, -9.715765, -10.537281, -6.291397, 2.484693, -11.016703, 56.176129, -2.067152, 0.984171, -7.644635, -13.089974, 3.788646, -6.213552, -12.110053, -2.301876, -7.559379, -0.553472, -12.013342, -8.229250, -11.582814, 1.257375, -0.046691, 8.474647, 20.088567, -24.033444, -10.218050, -2.084201, -7.660710, -10.283962, -8.163279, 24.546269, 1.463526, 19.055938, -5.363369, 12.867063, -5.909984, -7.996480, 7.348748, -18.216203, -12.852516, -8.792736, 8.731738, -13.666512, -7.670827, 10.322328, -3.281562, -5.105604, -2.516174, 7.223710, -8.835623, -22.065749, 10.350373, -9.473090, -3.308604, -7.123509, -1.290157, -10.837249, 3.713873, -18.054001, -14.844865, -11.187471, -10.859286, -2.715712, -10.872269, 8.052192, 11.436867, -13.812514, -5.202341, 6.906555, -16.538077, -4.440644, -10.013197, -5.484260, 12.534536, 2.693958, -5.528040, -9.845043, 0.525173, -9.400025, -13.933612, -0.348048, 6.984730, -16.061682, -1.531776, -3.307452, K, NaN, I, K, G
5.552230, -8.408422, -51.409752, 4.703235, 5.515640, 12.943408, -20.718866, -1.154042, -2.493513, -19.761148, -18.106911, -1.138222, -4.159096, -0.843408, 4.803761, -8.983458, 55.005292, 0.327007, 1.126920, -3.887745, -6.836093, 4.490393, 0.785729, -2.598475, 1.528676, -5.241264, 1.347627, -5.656593, -1.681580, -9.725590, 7.398536, 6.154090, 8.797438, 15.581217, -15.950226, -6.660489, 4.932158, -2.083487, -7.507459, 0.383132, 22.868101, 6.378352, 12.569279, -7.145941, 15.737744, -2.656523, -1.790626, 6.889773, -12.091040, -13.405948, -6.974181, 9.314022, -15.919393, -10.895998, 13.019987, -3.185986, -4.029980, -1.174177, 6.186280, -5.752558, -15.868236, 17.673276, -8.938946, -3.515176, -0.100823, -0.224801, -18.167847, 2.875258, -14.320553, -14.906825, -4.835581, -3.523953, 7.179637, -9.171257, 14.023852, 10.394276, -8.740346, -8.542980, 9.067732, -16.524742, -6.387976, -8.754050, -0.972671, 11.767373, 2.386625, -2.909151, 5.902659, 7.137954, -12.198382, -16.838299, 3.355271, 10.006928, -14.349664, 3.479370, 1.326051, H, H, I, H, I
2.229845, -11.342323, -58.585899, -1.043347, -3.651011, 9.125571, -19.412517, 0.138080, -7.975509, -18.972406, -18.119057, -4.355708, -8.792793, -5.799900, 3.613478, -8.952922, 48.462201, -0.382322, 2.158619, -10.301335, -15.704905, -1.177996, -10.668229, -11.228446, -1.893665, -5.862099, 5.271659, -14.192638, -5.297538, -12.701934, 3.606136, 5.514005, 4.920059, 18.327281, -21.739216, -11.439818, -3.840768, -3.441079, -8.483344, -7.154457, 24.335756, 1.129842, 12.469011, -8.353385, 11.396643, -1.750523, -7.922416, 4.847862, -11.718292, -13.427010, -10.915654, 10.007023, -16.924456, -7.963859, 13.581941, -2.784555, -10.804604, -3.383631, 7.953945, -12.201790, -24.940872, 13.748701, -5.860109, -4.180688, -4.714170, -3.751043, -14.225664, 1.966326, -17.146861, -17.689915, -6.623024, -10.340179, 0.377827, -15.751564, 10.576236, 9.099550, -10.940260, -2.962414, 6.385500, -15.942112, -9.669643, -8.520931, -4.744596, 14.292923, 2.216984, -4.111480, -7.523595, -2.493105, -10.985087, -19.134241, -2.527366, 10.151790, -16.764064, -0.603150, -3.892012, J, H, K, H, K
9.706423, -5.609295, -51.209686, 3.495664, 4.571157, 18.496935, -15.466417, 0.992218, -0.685835, -13.492872, -10.755194, 4.447533, -0.454430, 4.138476, 5.339346, -1.961359, 57.049552, 3.913926, 5.664647, -2.514844, -10.805508, 8.325922, -1.961681, -4.015884, 2.675176, -4.447621, 8.306788, -5.304466, -2.813864, -4.292928, 5.392834, 16.728570, 11.603366, 23.036887, -14.837127, -2.812173, 6.558819, 5.526263, -4.310664, -0.048376, 29.995595, 7.786753, 17.526415, -2.902616, 22.546178, 2.050499, 2.169039, 9.675049, -9.848745, -9.451176, -5.261327, 13.817982, -10.913699, -7.420497, 21.776400, -1.155560, -1.525811, 0.690493, 7.584640, -8.718968, -15.960182, 21.277611, -2.280273, -0.980517, -2.308282, 1.437018, -13.198361, 3.520084, -8.768995, -12.320538, -4.050021, -4.131185, 6.185224, -10.939416, 20.534973, 10.613822, -6.529892, 1.380592, 11.444883, -13.242861, -1.953988, -3.710551, 2.171924, 19.054125, 6.881853, -0.919805, 0.516169, 5.479176, -2.259210, -8.434039, 6.219766, 18.301181, -7.783887, 4.584552, 4.435378, I, I, K, H, J
7.363950, -3.769549, -46.892118, 5.890875, 4.994827, 18.101043, -16.370563, -0.506399, 0.473413, -16.378078, -9.160054, -3.067877, 0.137827, -2.820963, 10.568651, -9.322088, 58.860066, 1.207637, 4.061903, 4.427669, -6.422688, 9.392212, 0.187632, -2.996824, 7.988632, -2.072647, 10.299516, -4.605425, -2.604690, 0.047238, 7.436575, 9.312203, 15.496989, 24.634622, -11.122754, -2.608641, 6.488311, -0.531805, -0.289103, -9.052593, 29.382827, 7.887544, 23.109708, 2.032148, 10.095234, -4.726773, -2.070467, 14.790927, -12.115970, -6.388763, -3.848354, 15.836936, -9.337263, -3.806889, 16.367940, 3.814142, -5.601360, 2.111639, 14.614592, -4.098285, -15.819172, 19.578146, -4.185931, 0.103291, -2.783048, 1.055994, -10.361438, 10.683401, -10.703755, -9.945889, -3.079735, -0.924953, 2.069468, -2.742306, 14.810692, 19.640289, -9.006392, -5.036112, 9.699541, -19.307552, -1.949090, -3.169659, 0.853453, 20.535841, 6.238713, -0.320671, -3.820531, 8.692926, -5.110480, -12.271456, 6.090291, 11.288011, -10.131471, 6.920841, 0.173559, K, I, K, I, H
3.500512, -8.794624, -51.871660, 5.812755, 7.177032, 14.903742, -14.955255, 2.427222, -5.452852, -17.581046, -15.204303, -2.425694, -5.076281, -3.390639, 7.795553, -10.132847, 55.724081, 4.846616, 3.641095, -2.586373, -11.225002, 7.338936, -2.156577, -5.099251, 1.975097, -4.348793, 6.953286, -6.106289, -5.725850, -9.141171, 7.013399, 4.664953, 10.032941, 19.449043, -15.154497, -5.452669, 4.183399, -0.779261, -1.366716, -7.440879, 23.287654, 5.093103, 16.859155, -7.290145, 12.582126, -7.385322, -1.551183, 12.910428, -14.423711, -10.141880, -8.454544, 9.970379, -10.036097, -2.286622, 15.938521, 1.912967, -2.338874, 4.010869, 4.487916, -4.262469, -19.891567, 16.162908, -4.780620, -1.280708, -1.660454, -3.461744, -13.568392, 3.528147, -12.671205, -14.112678, -1.098935, -3.095317, 2.697720, -10.108185, 9.380366, 15.217632, -10.227156, -7.284645, 8.931803, -19.003746, -6.874117, -6.725646, 0.529734, 15.827463, 5.828520, -3.468000, -0.152880, 4.167333, -4.808408, -16.991153, 0.288463, 12.479467, -11.985592, 3.492255, 0.132753, NaN, I, K, H, NaN
5.532046, -4.054720, -51.436812, 1.769002, 8.735937, 15.450133, -12.204288, 3.374899, -4.090122, -20.942266, -13.912960, -3.924943, -3.496051, -1.566054, 7.473415, -8.469635, 52.655309, -1.117436, 4.558852, -0.478191, -11.023693, 9.633809, -6.980420, -5.079758, 0.916034, 1.599405, 7.419674, -17.456832, -2.054643, -8.335824, 8.580025, 6.872933, 10.786280, 24.994485, -15.951714, -9.280329, 7.102172, 0.380493, -2.085776, 1.161888, 24.385444, 9.781747, 17.644255, 1.432716, 15.538798, -0.457947, -5.826660, 11.512178, -9.916480, -6.884747, -7.546122, 13.653786, -11.592020, -11.053580, 23.454802, -1.066900, -6.200692, -3.643935, 9.630991, -9.098867, -14.055688, 13.495205, -1.787171, -1.350293, -6.950860, -0.021295, -18.566285, 7.296043, -12.090173, -13.690755, -3.578471, -5.941493, 1.017657, -6.231226, 15.959728, 13.295230, -7.881946, -5.297001, 5.864171, -11.284962, -2.014900, -5.387912, 5.147903, 17.087023, 8.973317, -5.565562, -1.397076, 4.650110, -4.550557, -12.910022, 9.362499, 14.113892, -14.438171, 0.570242, 4.952906, NaN, I, J, NaN, H
6.008051, -4.336502, -47.248191, 6.445950, 8.673454, 12.928418, -15.283420, 8.248263, -4.165736, -15.044648, -13.850330, -1.831142, -2.019741, 2.512110, 4.309625, -3.529967, 59.231355, -2.716698, 9.098841, 1.524493, -7.459544, 6.850305, 0.089496, -0.943883, 8.090590, -0.325706, 6.836944, -8.707332, 1.538110, -2.846610, 11.482747, 8.745624, 10.498787, 22.655055, -12.416749, -4.309054, 6.156058, 3.119203, 3.034133, -2.499774, 29.533738, 7.964944, 20.286813, 0.755608, 16.022468, -4.087316, -4.956344, 14.182395, -6.132632, -5.938121, -3.449208, 19.711103, -9.877608, 0.670414, 20.235694, 4.307007, 0.954026, 4.177697, 13.093936, -4.662336, -14.581818, 20.651171, -0.464037, 2.444005, 4.399074, 0.763390, -9.801733, 9.905793, -12.727168, -9.911491, -3.296252, 1.994735, 6.418315, -3.543750, 16.484212, 15.048693, -6.343651, -1.208356, 14.128906, -10.199568, -1.893907, -1.440551, 0.630364, 15.189616, 8.067475, 0.854336, -1.782601, 9.403157, -3.500410, -8.268132, 4.345405, 14.770370, -12.761192, 10.303549, 5.520979, J, H, G, I, H
7.459870, -4.285148, -54.552956, 0.891577, 3.360143, 14.382767, -15.291985, -0.940719, -0.046070, -15.457312, -11.690819, -0.021816, -5.601263, -2.733299, 7.881557, -7.369822, 57.365031, 0.776454, 1.639804, -4.689209, -8.506053, 2.326169, -2.114951, -2.745280, 2.643184, -5.076614, 8.122173, -7.513855, -0.710036, -6.765273, 1.532785, 7.855665, 9.372070, 18.611056, -14.502416, -3.391864, 4.205880, -5.356936, -7.209052, -2.981595, 25.005528, 11.213455, 12.782676, -6.052275, 17.181280, -3.816546, -1.890928, 7.633741, -8.698512, -8.375100, -4.859706, 9.297028, -10.809883, -3.611408, 16.768862, -1.274451, -7.224421, 3.170022, 9.702001, -2.948583, -18.220705, 17.826774, -5.853379, -5.369822, -0.070377, 1.351484, -12.046778, 2.265108, -12.782621, -12.856677, -6.943692, -4.211690, 6.369228, -10.787259, 13.855505, 14.117881, -11.094144, -6.005589, 10.123020, -14.081439, -4.995879, -3.108342, -4.055729, 13.562399, 7.081165, -2.712823, 1.618051, 5.886482, -10.019860, -14.227264, 0.987469, 9.373755, -15.082625, 4.532729, 1.256983, H, I, NaN, NaN, I
4.660256, -9.507044, -51.065424, 3.782394, 5.785860, 15.421533, -15.001255, 2.006994, -6.660897, -15.861385, -15.863630, -6.191796, -1.535982, -0.827031, 11.057179, -8.614942, 54.518289, -0.998686, 1.609360, -2.333091, -15.239386, 3.016725, -1.360201, -4.570655, 3.073974, -8.286312, 4.466411, -8.803783, -2.147883, -6.947156, 5.744386, 10.306992, 9.096938, 21.372540, -14.857659, -3.302254, 4.531565, 2.714903, -3.796150, -6.779844, 25.000256, 7.730222, 16.235745, -0.098882, 14.141708, -4.494992, -3.110712, 11.879513, -13.097582, -8.182406, -8.675897, 16.428472, -11.778735, -2.290001, 17.438252, -0.097345, -7.698083, 5.955958, 12.392631, -8.024958, -14.672453, 16.713819, -5.209941, -2.848739, -1.255639, -1.575531, -11.567806, 5.090753, -12.300502, -12.278062, -5.450946, 0.625002, 1.044733, -5.801094, 16.650487, 10.585871, -11.604560, -7.065451, 9.078983, -16.416420, -7.026533, -1.253542, 2.695133, 16.044082, 7.101082, -1.439669, 1.079016, 2.659706, -3.955414, -17.266142, 2.011724, 9.111772, -9.687882, 1.249532, 2.478281, J, I, I, H, H
9.513249, -4.527686, -53.822871, 1.795036, 5.027183, 15.826831, -20.438261, 1.066873, -2.283266, -10.289651, -12.008724, -0.383090, 1.596903, 0.762313, 10.512192, -8.917615, 57.971654, 0.494859, 3.997281, -1.188053, -8.617446, 6.774690, -1.394125, -2.803741, 7.785150, -1.945453, 3.688645, -8.664571, -4.715434, -6.997114, 0.868702, 8.549398, 15.558933, 19.834414, -16.196483, -7.935306, 8.404685, 0.921482, -7.319473, -3.341097, 31.296127, 12.977051, 14.921125, -1.174195, 19.967117, -2.890956, -0.797322, 17.411563, -11.155023, -9.217986, -0.931637, 9.239720, -11.914848, -5.386786, 22.908591, 3.599981, -3.118122, -2.136544, 11.341256, -2.398374, -18.166701, 14.888613, -3.200850, 2.894456, -6.605131, 0.943181, -14.634474, 4.481561, -9.286612, -10.050734, -3.616298, -3.426907, 3.050103, -4.168945, 17.711921, 15.496212, -5.630932, -6.231045, 12.083664, -13.573619, -1.535261, -4.624326, -0.689093, 18.392520, 6.283340, 2.549910, -0.529034, 9.985406, -5.324103, -13.296804, -1.603029, 11.543602, -7.250806, 4.420351, 0.733467, K, I, I, K, G
7.604692, -7.708131, -52.272948, -0.334847, 2.158392, 18.365455, -12.996611, -2.833771, -1.421149, -20.971586, -14.736216, -1.538137, -6.665556, 1.753584, 11.108934, -6.343738, 58.705588, 5.179410, 3.634028, -2.321117, -8.804431, 7.813432, -7.000474, -5.792361, 2.098068, -0.295262, 9.013548, -8.228333, -0.199956, -11.555351, 4.619346, 8.812779, 12.433544, 21.179604, -15.228187, -3.029182, 0.488594, -4.402178, -1.031467, 1.491708, 23.743647, 7.060930, 18.931498, -1.872883, 19.474019, -3.563855, -1.020730, 8.832034, -10.552721, -4.498125, -9.905546, 13.203681, -8.784659, -3.665379, 19.484527, -3.322942, -1.393415, 2.686020, 12.910113, -6.607923, -18.454574, 16.146935, -4.700636, -0.918375, -2.969640, 2.686431, -12.678494, 5.351624, -12.746067, -11.903504, -4.353810, -9.699347, -1.293220, -7.345815, 16.369229, 16.495718, -10.578897, -5.898275, 15.157790, -14.028548, -3.644838, -2.765789, -0.781725, 17.967313, 4.917981, -0.467836, -2.213296, 3.791056, -2.668125, -13.990148, 10.518767, 13.554518, -14.933318, 2.476944, -0.512442, K, I, J, K, G
6.949917, -1.780857, -50.022113, 3.738849, 4.130826, 17.098397, -14.928971, 1.035109, -1.218937, -17.674134, -10.419924, 2.166850, -2.679053, -3.594405, 13.022041, -5.372143, 51.682400, 4.631853, 5.538510, 3.377841, -6.443207, 9.292316, -0.934710, -0.029951, 4.449039, -2.068835, 9.832163, -8.191514, -6.689619, -2.477262, 10.231658, 10.249444, 6.504682, 24.480589, -13.407194, -2.967945, 6.649475, -1.300951, -0.902102, -4.766949, 30.453592, 2.300091, 17.731147, -0.721535, 12.350823, -2.548354, 0.026820, 11.257534, -10.931779, -8.864574, -8.621257, 18.021408, -11.026893, -8.110083, 20.370737, 1.324331, -4.324567, -1.020284, 11.470552, -6.987850, -20.845463, 21.764260, -4.836621, -4.309169, -6.207276, -2.981671, -14.686794, 8.573845, -10.546421, -15.315304, -3.149814, -3.421616, 3.302787, -7.686032, 16.599770, 14.581349, -13.292077, -6.167877, 8.954312, -19.306932, -6.881497, 2.382749, -2.900742, 17.437589, 7.516366, -3.470923, -6.644336, 7.784494, -2.647893, -15.697692, 7.652246, 14.670543, -12.663277, 1.722827, 3.546590, H, I, I, I, J
1.399235, -12.828438, -58.110477, -3.332690, 0.238762, 13.274049, -19.421612, 1.615695, -9.451277, -19.069805, -23.108030, -5.513162, -5.935771, -3.201964, 4.136974, -8.615470, 51.368348, -4.963217, 1.594850, -4.703729, -12.483478, 4.532079, -4.999453, -7.604919, 5.629414, -5.094907, -4.891490, -13.936940, -9.091845, -12.044993, 1.525741, 3.695335, 0.261802, 19.317205, -22.000008, -10.464858, -1.645267, -6.360274, -6.316840, -7.991104, 20.279025, 0.280343, 14.182612, -3.047501, 5.895693, -9.271674, -6.711152, 10.147906, -16.339192, -12.442084, -7.987331, 7.657663, -14.583584, -10.166940, 13.536193, -4.156951, -6.619229, -1.373681, 6.390601, -11.098022, -22.993480, 10.622601, -12.403247, -4.651096, -8.755222, -6.753956, -18.978403, 5.339270, -15.988543, -16.455382, -8.312972, -9.885339, -2.936926, -11.521740, 9.656622, 8.107379, -18.656202, -8.261500, 5.181512, -17.268694, -2.613320, -6.929441, -8.749076, 12.177397, 3.422964, -8.470944, -11.400258, 4.158908, -10.762731, -16.223718, -0.513173, 8.912435, -19.021539, -1.065487, 0.267593, I, H, H, K, NaN
10.663657, -7.306562, -51.155152, 3.047584, 6.351406, 16.344407, -14.950861, 1.877070, -0.040813, -16.038848, -8.795618, 5.360006, 0.566082, 2.394058, 11.657874, -1.971517, 60.728882, 4.963814, 3.236492, -0.509972, -7.681154, 8.859399, 1.135347, -1.386551, 3.004247, -1.427502, 9.412756, -5.086264, 2.821787, -7.139529, 10.215633, 15.005083, 14.122197, 23.076496, -12.595302, -1.428054, 7.119355, 0.047361, -4.832487, -0.995034, 34.330426, 10.511065, 19.558492, -3.837310, 16.505532, 1.224316, 0.345955, 9.932874, -3.996534, -11.141376, -5.118907, 17.051721, -13.809417, -5.970878, 20.197929, 0.263068, -4.429335, 1.901923, 12.205232, -6.397591, -12.530921, 23.858969, -7.301936, -3.090601, 1.238542, 2.748818, -12.977649, 8.070366, -9.934335, -13.692769, -2.109265, -3.432659, 7.471624, -7.768832, 17.849665, 16.264939, -8.039734, 0.000562, 8.661762, -14.716837, -2.866295, -2.262087, 3.360985, 18.701589, 7.963678, -3.166321, 0.913654, 5.522082, -6.616322, -8.451635, 6.812954, 13.879884, -15.686631, 4.163795, 5.517017, G, I, J, G, NaN
3.726320, -8.127861, -52.643740, 9.091860, 3.171123, 16.101430, -17.911061, -3.452329, -1.911845, -20.718929, -13.695210, -6.056266, -2.339072, -1.115989, 9.222343, -12.389188, 56.683177, -0.402575, 3.956918, 2.759928, -5.845251, 8.540093, -1.303962, -2.058990, 5.788237, -3.657903, 3.927718, -5.508606, 0.835802, -7.355114, 13.471535, 5.488468, 11.412506, 19.453524, -14.133539, -4.234585, 2.865364, -4.669056, -2.249509, -0.078332, 26.300753, 3.319266, 20.426896, -2.977102, 15.352667, -0.925093, -4.873030, 11.029097, -15.646540, -4.382763, -9.768538, 16.517796, -12.725877, -4.975662, 21.230795, 2.707266, -1.325554, 0.502081, 9.138604, -5.328233, -11.738721, 19.447217, -3.332353, -1.810554, 1.651678, 2.962879, -14.774427, 8.220774, -14.016294, -11.010071, -6.975059, -1.883533, 1.449237, -6.313971, 16.572243, 15.365175, -8.353631, -10.527427, 8.515665, -14.762838, -3.393388, -2.741449, 1.309229, 14.982141, 2.064810, -5.425480, 1.368376, 6.003939, -8.827321, -13.686893, 2.620192, 9.909076, -12.415625, 3.834502, -0.135475, I, NaN, I, H, G
7.657872, -1.781419, -47.449816, 6.144384, 9.604061, 17.142782, -14.025630, 5.125784, 1.874144, -10.589270, -6.584068, -1.641236, 4.298634, 2.063134, 13.656040, -3.989566, 61.882509, 5.868823, 9.873101, 4.227691, -8.677222, 6.506175, 2.028102, -1.116785, 8.965261, -2.101578, 12.946653, -7.654777, -1.275240, -2.879785, 7.809746, 7.353289, 18.347646, 22.922104, -12.013418, 2.498895, 11.406116, 6.023030, -1.397455, 0.244485, 28.746286, 11.283518, 16.980841, 1.828611, 14.930451, 2.298176, 5.977772, 18.920417, -9.930005, -4.361831, -0.466170, 16.074092, -7.432547, 2.162692, 20.569517, 8.397107, -2.086317, 8.828112, 11.080434, -3.937294, -9.774485, 20.814935, 0.164545, 1.350099, 1.381230, 2.149721, -9.496201, 3.796705, -4.030765, -13.943067, 0.849380, -0.306383, 13.184895, -2.965121, 13.331795, 25.025673, -6.376471, -3.380359, 8.822338, -15.879837, -2.366113, 2.960952, 5.464392, 26.461938, 12.402661, 3.937025, 5.610610, 6.521394, -1.025023, -13.387941, 7.252658, 17.429242, -6.440284, 9.525186, 7.773331, H, I, G, NaN, I
1.899380, -12.175081, -55.084409, 1.101969, 2.573790, 10.779390, -20.863005, -1.112991, -6.488842, -18.030388, -16.446040, -3.603834, -5.482405, -0.817911, 4.727308, -6.466327, 54.712880, 0.089805, 1.031047, -5.612228, -14.955502, 3.870825, -5.977487, -8.361218, 1.414165, -7.637857, 4.250657, -10.448353, -6.476256, -11.315341, 5.597309, 3.955971, 8.333511, 19.134919, -22.152180, -6.365796, -1.289672, -2.944716, -3.849308, -6.217857, 28.569786, 2.014336, 19.136970, -6.214817, 10.720269, -3.207091, -6.371920, 8.803544, -12.328359, -10.204155, -10.528054, 15.163440, -10.116887, -6.428666, 15.031025, -0.894576, -3.617775, -0.512946, 6.909266, -13.529732, -20.581631, 15.549372, -8.720391, -3.423286, 0.722303, -2.217154, -13.060721, 5.284871, -13.779179, -15.997594, -3.856343, -7.534005, 0.690392, -11.378298, 10.972121, 15.234991, -10.616189, -6.533236, 8.781497, -18.144453, -6.187233, -7.092358, -3.558475, 15.558597, 4.660048, -3.722273, -4.615540, 1.620612, -6.002542, -15.694098, 3.776845, 12.097906, -14.979685, 4.177308, -0.405522, NaN, H, H, J, G
0.493635, -8.253515, -54.406685, -0.441510, 1.091039, 7.699148, -20.870437, -0.506118, -5.639272, -18.828631, -17.500018, -3.184727, -5.340777, -2.834983, 7.759778, -15.239773, 55.384885, -3.638342, -2.156052, -6.749028, -12.744157, -0.697668, -7.177342, -10.686046, -0.526833, -2.469720, 6.173144, -7.177242, -6.469759, -9.137607, -0.721643, 5.434223, 8.973479, 13.928138, -15.041944, -4.615568, 1.419806, -2.125455, -7.409204, -8.705170, 20.475935, 5.136857, 13.870776, -7.261243, 11.448896, -5.183407, -5.230982, 10.941715, -16.451862, -12.941216, -1.978694, 6.898257, -19.701531, -7.951987, 13.840078, -0.936867, -8.694664, 1.577509, 3.660396, -14.931155, -16.763470, 16.789693, -1.933711, -8.100590, -6.871158, -2.814379, -16.069021, 2.623737, -13.000556, -20.217316, -1.921390, -7.032602, 2.782087, -12.044491, 12.888033, 6.166101, -14.405483, -5.733735, 2.207964, -22.214513, -5.439526, -7.595200, -0.229459, 16.523869, -1.525813, 0.829790, -1.432843, 0.544467, -8.900956, -18.976344, -1.516504, 7.269127, -15.921379, -3.398307, -1.282279, G, H, J, I, I
7.053046, -8.886782, -56.154083, -2.453928, 0.443213, 14.321904, -16.779945, -0.186382, -4.938134, -18.320919, -18.249804, -5.208086, -4.264629, -4.604660, 5.919666, -8.346653, 57.080084, -0.530926, 4.367118, -4.266194, -13.490391, 5.141431, -4.177807, -5.293170, 2.957511, -1.523740, 1.676917, -13.205528, -2.360988, -13.339476, 1.852729, 2.860601, 6.551091, 23.148759, -16.705440, -7.967027, 2.303161, -1.786700, -8.357010, -3.714381, 24.050689, -0.661283, 13.171017, -4.717893, 11.538528, -8.445570, -2.036507, 8.323937, -14.308818, -11.934445, -4.812784, 4.036692, -13.559323, -7.337705, 17.311095, -0.780289, -1.827605, -0.485562, 6.430052, -3.332394, -18.695987, 11.604389, -9.625548, -1.713914, -9.144436, -2.587121, -19.731938, 0.255521, -12.904108, -15.534691, -7.214662, -10.420724, 1.607925, -7.685153, 8.062090, 14.016782, -14.065139, -5.052601, 6.509622, -16.014874, -7.365780, -4.978786, -2.293319, 13.983187, 2.636443, -1.651590, -7.845169, 0.928059, -6.392092, -13.335095, 4.091921, 10.559154, -14.592311, -0.345181, -0.092118, NaN, I, H, NaN, G
4.333355, -4.280050, -49.610985, 5.543382, 8.954810, 13.630913, -16.405382, 0.592014, 1.625517, -16.992221, -13.481017, -3.673913, 1.045942, -1.964785, 12.979552, -11.930831, 58.955969, 3.247528, 6.615931, 6.003298, 0.758111, 5.913915, -0.890827, 0.203398, 9.885292, -3.844623, 10.025193, -0.963506, -2.325179, -2.864186, 11.232018, 8.536257, 13.040966, 15.736718, -11.038119, -3.807379, 4.332871, -1.865588, -2.535420, 2.049863, 32.152939, 7.201666, 13.969608, -3.091204, 16.038135, 2.574046, -1.904899, 12.618314, -8.751846, -5.910816, -3.210144, 12.644987, -10.031472, -3.025631, 18.765042, 6.611820, 0.770424, 0.729666, 11.684118, -4.574612, -15.140422, 24.806717, -5.631269, -0.669853, 3.176767, 7.454525, -14.401862, 4.419088, -8.850170, -13.719744, 4.809896, -4.198303, 7.537160, -4.777864, 14.235215, 14.669431, -8.027916, -4.529045, 6.371690, -19.981374, -1.508749, -2.799984, -0.678780, 19.955537, 4.047449, 2.015255, 7.314132, 8.143942, -7.532599, -16.228190, 2.910867, 13.287725, -11.222324, 7.339489, 2.717605, K, H, K, H, I
